City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
609,worthington,40.0931,-83.018,30.99,31,1,10.36,US,2021-03-15 06:19:19
610,benguela,-12.5763,13.4055,79.99,78,100,2.86,AO,2021-03-15 06:19:19
611,tiarei,-17.5333,-149.3333,82.4,69,75,4.61,PF,2021-03-15 06:10:22
612,semey,50.4111,80.2275,8.6,66,0,6.71,KZ,2021-03-15 06:19:20
613,mayo,38.8876,-76.5119,42.8,31,1,16.11,US,2021-03-15 06:19:20
614,coahuayana,18.7333,-103.6833,70.2,89,24,2.21,MX,2021-03-15 06:19:21
615,ixtapa,20.7,-105.2,66.0,84,0,2.15,MX,2021-03-15 06:14:56
616,acari,-15.4311,-74.6158,72.54,67,93,1.9,PE,2021-03-15 06:19:22
617,zlobin,45.2924,14.6541,42.8,52,40,4.61,HR,2021-03-15 06:19:22
618,makueni,-1.8041,37.6203,71.85,65,88,2.42,KE,2021-03-15 06:19:23
619,cervo,43.6702,-7.4101,46.2,87,5,3.33,ES,2021-03-15 06:15:42
620,oranjemund,-28.55,16.4333,62.94,87,4,13.44,NA,2021-03-15 06:10:01
621,leshukonskoye,64.8989,45.7622,25.95,95,99,6.24,RU,2021-03-15 06:19:24
622,pijijiapan,15.7011,-93.23,74.66,84,9,3.02,MX,2021-03-15 06:19:24
623,angoche,-16.2325,39.9086,79.54,84,96,7.38,MZ,2021-03-15 06:13:32
624,bendigo,-36.7667,144.2833,79.0,40,34,1.01,AU,2021-03-15 06:19:06
625,san juan,-31.5375,-68.5364,71.1,72,7,3.44,AR,2021-03-15 06:15:59
626,camacupa,-12.0167,17.4833,62.53,91,100,2.55,AO,2021-03-15 06:19:25
627,aykhal,66.0,111.5,-3.23,88,100,19.93,RU,2021-03-15 06:19:26
628,ogaminana,7.5946,6.2248,77.18,80,99,4.92,NG,2021-03-15 06:19:26
629,bereznik,62.8551,42.7072,26.37,98,96,8.28,RU,2021-03-15 06:19:27
630,krasnooktyabrskiy,44.9328,38.3712,43.0,74,0,15.99,RU,2021-03-15 06:19:27
631,padang,-0.9492,100.3543,86.0,70,20,5.75,ID,2021-03-15 06:10:41
632,san agustin,20.5333,-103.4667,64.4,27,1,4.61,MX,2021-03-15 06:19:28
633,hurghada,27.2574,33.8129,62.6,42,0,9.22,EG,2021-03-15 06:14:36
634,rajula,21.05,71.4333,94.98,15,0,9.04,IN,2021-03-15 06:19:29
635,rundu,-17.9333,19.7667,69.3,72,87,4.54,NA,2021-03-15 06:19:29
636,mason city,43.1536,-93.201,35.6,51,90,21.85,US,2021-03-15 06:18:17
637,dambulla,7.86,80.6517,88.07,46,49,9.15,LK,2021-03-15 06:19:30
638,chernyshevskiy,63.0128,112.4714,4.42,94,91,13.4,RU,2021-03-15 06:19:30
639,blythe,33.6103,-114.5964,64.4,34,1,11.5,US,2021-03-15 06:19:31
640,manggar,-2.8833,108.2667,83.64,76,100,9.17,ID,2021-03-15 06:14:38
641,novikovo,51.1537,37.8879,32.94,93,69,13.09,RU,2021-03-15 06:19:32
642,kysyl-syr,63.8986,122.7617,-1.89,83,13,8.75,RU,2021-03-15 06:19:32
643,edea,3.8,10.1333,74.53,91,100,1.21,CM,2021-03-15 06:19:33
644,zhanaozen,43.3,52.8,32.38,31,0,16.93,KZ,2021-03-15 06:18:21
645,longhua,23.6137,114.1919,80.22,52,34,5.39,CN,2021-03-15 06:19:33
646,ponta delgada,37.7333,-25.6667,59.0,94,75,2.3,PT,2021-03-15 06:19:34
647,vaitape,-16.5167,-151.75,82.96,75,27,12.35,PF,2021-03-15 06:19:34
648,pauini,-7.7136,-66.9764,72.34,98,86,0.58,BR,2021-03-15 06:19:35
649,tilichiki,60.4667,166.1,2.68,87,89,1.61,RU,2021-03-15 06:19:32
650,mocuba,-16.8392,36.9856,76.01,92,45,3.02,MZ,2021-03-15 06:19:36
651,voh,-20.9667,164.7,80.87,74,31,9.24,NC,2021-03-15 06:19:36
652,potiskum,11.7091,11.0694,78.33,22,34,4.79,NG,2021-03-15 06:19:36
653,vanimo,-2.6741,141.3028,83.84,78,97,9.08,PG,2021-03-15 06:19:37
654,bousso,10.4795,16.7117,83.55,38,57,8.39,TD,2021-03-15 06:19:37
655,ankang,32.68,109.0172,76.98,45,19,1.19,CN,2021-03-15 06:19:38
656,eidsvag,62.7767,8.0668,35.6,93,75,5.75,NO,2021-03-15 06:19:38
657,mugla,37.2303,28.3557,55.4,100,75,3.44,TR,2021-03-15 06:14:39
658,warud,21.4667,78.2667,94.08,16,0,9.4,IN,2021-03-15 06:19:39
659,hirara,24.8,125.2833,77.0,61,20,12.66,JP,2021-03-15 06:19:39
660,yima,34.7381,111.8839,73.99,99,0,1.99,CN,2021-03-15 06:19:40
661,vestmanna,62.1564,-7.1664,35.6,87,20,3.44,FO,2021-03-15 06:14:16
662,fallon,39.4735,-118.7774,53.6,15,90,17.27,US,2021-03-15 06:19:40
663,alyangula,-13.8483,136.4192,77.0,94,75,3.44,AU,2021-03-15 06:16:29
664,vanavara,60.34,102.2797,15.93,86,100,13.56,RU,2021-03-15 06:15:36
665,ferrol,43.4832,-8.2369,44.01,100,90,2.3,ES,2021-03-15 06:19:41
666,doha,25.2867,51.5333,72.0,52,0,9.22,QA,2021-03-15 06:11:17
667,artsyz,45.9919,29.4182,46.38,83,100,11.7,UA,2021-03-15 06:19:42
668,del rio,29.3627,-100.8968,55.4,35,1,4.61,US,2021-03-15 06:19:43
669,inirida,3.8653,-67.9239,73.35,87,19,1.28,CO,2021-03-15 06:19:43
670,piove di sacco,45.2977,12.0368,39.0,86,23,3.31,IT,2021-03-15 06:19:43
671,antofagasta,-23.65,-70.4,66.2,72,0,2.3,CL,2021-03-15 06:16:40
672,sjovegan,68.8726,17.8474,34.0,100,75,3.58,NO,2021-03-15 06:19:44
673,benghazi,32.1167,20.0667,59.56,71,65,19.17,LY,2021-03-15 06:15:09
674,mlati,-7.2154,112.2093,87.8,70,40,5.75,ID,2021-03-15 06:19:45
675,gafanha da nazare,40.6362,-8.7134,43.0,89,6,4.29,PT,2021-03-15 06:19:46
676,vieques,18.425,-65.8329,77.0,73,40,6.91,PR,2021-03-15 06:19:46
677,camabatela,-8.1881,15.375,64.35,98,100,3.06,AO,2021-03-15 06:19:47
678,otuzco,-7.9,-78.5833,48.34,89,99,0.72,PE,2021-03-15 06:19:47
679,natal,-5.795,-35.2094,75.2,88,20,4.61,BR,2021-03-15 06:13:52
680,duldurga,50.6761,113.5931,19.62,59,0,21.21,RU,2021-03-15 06:19:48
681,bodden town,19.2833,-81.25,77.0,1,0,5.99,KY,2021-03-15 06:19:49
682,ko samui,9.5357,99.9357,87.8,62,20,11.5,TH,2021-03-15 06:10:35
